id_city,id_reg,id_dep,city_name,dens_pop,density_degree,density_type,total_pop_2019,no_commute_pop,work_commute_perc
27473,28,27,Port-Mort,74.69,6,"Rural à habitat dispersé",909,73.003,91.9689
27474,28,27,Poses,214.84,6,"Rural à habitat dispersé",1158,54.5585,95.2886
27475,28,27,"La Poterie-Mathieu",25.59,7,"Rural à habitat très dispersé",164,14.9091,90.9091
27476,28,27,"Les Préaux",65.1,6,"Rural à habitat dispersé",388,24.6819,93.6387
27477,28,27,Pressagny-l'Orgueilleux,67.87,6,"Rural à habitat dispersé",697,39.9136,94.2735
27478,28,27,Prey,117.31,5,"Bourgs ruraux",949,35,96.3119
27480,28,27,Puchay,46.81,6,"Rural à habitat dispersé",652,41.214,93.6788
27481,28,27,Pullay,33.5,6,"Rural à habitat dispersé",403,20.1754,94.9937
27482,28,27,"La Pyle",100,6,"Rural à habitat dispersé",169,10.8333,93.5897
27483,28,27,Quatremare,72.62,6,"Rural à habitat dispersé",435,10.776,97.5228
27485,28,27,Quillebeuf-sur-Seine,82.39,5,"Bourgs ruraux",833,54.4278,93.466
27486,28,27,Quittebeuf,48.62,6,"Rural à habitat dispersé",654,45.2769,93.0769
27487,28,27,Radepont,41.87,6,"Rural à habitat dispersé",662,45.4828,93.1295
27488,28,27,Renneville,30.79,6,"Rural à habitat dispersé",194,14.6794,92.4333
27489,28,27,Reuilly,53.55,6,"Rural à habitat dispersé",521,35.1349,93.2563
27490,28,27,Richeville,68.11,6,"Rural à habitat dispersé",267,4.50622,98.3123
27492,28,27,Romilly-la-Puthenaye,26.75,6,"Rural à habitat dispersé",317,9.98988,96.8486
27493,28,27,Romilly-sur-Andelle,385.46,4,"Ceintures urbaines",3288,355.904,89.1757
27495,28,27,"La Roquette",40.17,6,"Rural à habitat dispersé",237,4.93085,97.9195
27496,28,27,Rosay-sur-Lieure,62.85,6,"Rural à habitat dispersé",516,49.3039,90.445
27497,28,27,Rougemontiers,87.37,6,"Rural à habitat dispersé",1045,95.6075,90.851
27498,28,27,Rouge-Perriers,89.08,6,"Rural à habitat dispersé",367,10,97.2752
27500,28,27,Routot,254.01,5,"Bourgs ruraux",1679,110.154,93.4393
27501,28,27,Rouvray,103.19,6,"Rural à habitat dispersé",259,15.0581,94.186
27502,28,27,Rugles,157.02,5,"Bourgs ruraux",2214,284.998,87.1275
27504,28,27,Sacquenville,129.19,5,"Bourgs ruraux",1288,78.7356,93.887
27505,28,27,Saint-Agnan-de-Cernières,22.24,7,"Rural à habitat très dispersé",165,5.12422,96.8944
27507,28,27,Saint-André-de-l'Eure,203.28,5,"Bourgs ruraux",4031,414.515,89.7168
27508,28,27,Saint-Antonin-de-Sommaire,27.65,7,"Rural à habitat très dispersé",198,4.80583,97.5728
27511,28,27,Saint-Aubin-d'Écrosville,49.38,6,"Rural à habitat dispersé",721,20.4149,97.1685
27512,28,27,Saint-Aubin-de-Scellon,24.17,7,"Rural à habitat très dispersé",336,14.8621,95.5767
27514,28,27,Saint-Aubin-du-Thenney,27.22,7,"Rural à habitat très dispersé",380,45.4453,88.0407
27516,28,27,Treis-Sants-en-Ouche,45.95,6,"Rural à habitat dispersé",1412,89.2326,93.6804
27517,28,27,Saint-Aubin-sur-Gaillon,107.55,6,"Rural à habitat dispersé",2093,107.356,94.8707
27518,28,27,Saint-Aubin-sur-Quillebeuf,60.45,6,"Rural à habitat dispersé",749,60.9925,91.8568
27520,28,27,Saint-Benoît-des-Ombres,39.12,7,"Rural à habitat très dispersé",142,NULL,NULL
27521,28,27,Saint-Christophe-sur-Avre,12.83,7,"Rural à habitat très dispersé",138,14.8921,89.2086
27522,28,27,Saint-Christophe-sur-Condé,48.44,6,"Rural à habitat dispersé",436,10,97.7064
27524,28,27,Sainte-Colombe-la-Commanderie,79.93,6,"Rural à habitat dispersé",868,61.3779,92.9288
27525,28,27,Sainte-Colombe-près-Vernon,110.78,6,"Rural à habitat dispersé",298,15,94.9664
27527,28,27,Saint-Cyr-de-Salerne,32.13,7,"Rural à habitat très dispersé",205,9.90338,95.1691
27528,28,27,"Le Vaudreuil",670.49,2,"Centres urbains intermédiaires",3681,271.564,92.6225
27529,28,27,Saint-Cyr-la-Campagne,149.48,6,"Rural à habitat dispersé",435,4.99448,98.8518
27530,28,27,Saint-Denis-d'Augerons,19.2,7,"Rural à habitat très dispersé",82,9.64706,88.2353
27531,28,27,Saint-Denis-des-Monts,53.09,7,"Rural à habitat très dispersé",206,15.1471,92.6471
27533,28,27,Saint-Denis-le-Ferment,27.43,6,"Rural à habitat dispersé",494,25,94.9393
27534,28,27,Saint-Didier-des-Bois,158.78,5,"Bourgs ruraux",886,15,98.307
27535,28,27,Saint-Élier,188.79,5,"Bourgs ruraux",438,18.653,95.7413
27536,28,27,Saint-Éloi-de-Fourques,74.41,6,"Rural à habitat dispersé",538,35,93.4944
27537,28,27,Saint-Étienne-du-Vauvray,540.74,4,"Ceintures urbaines",876,49.9737,94.2952
27538,28,27,Saint-Étienne-l'Allier,48.32,6,"Rural à habitat dispersé",547,40.3233,92.6283
27539,28,27,Saint-Étienne-sous-Bailleul,88.71,6,"Rural à habitat dispersé",385,NULL,NULL
27540,28,27,Sainte-Geneviève-lès-Gasny,160.67,5,"Bourgs ruraux",670,54.914,91.8039
27541,28,27,"Le Mesnil-Saint-Jean",28.03,7,"Rural à habitat très dispersé",220,21.5593,90.2003
27542,28,27,Saint-Georges-du-Vièvre,87.05,6,"Rural à habitat dispersé",887,106.164,88.0311
27543,28,27,Saint-Georges-Motel,178.47,6,"Rural à habitat dispersé",887,33.7509,96.1949
27544,28,27,Saint-Germain-de-Fresney,38.13,6,"Rural à habitat dispersé",204,35.2099,82.7403
27545,28,27,Saint-Germain-de-Pasquier,61.81,6,"Rural à habitat dispersé",123,NULL,NULL
27546,28,27,Saint-Germain-des-Angles,92.82,6,"Rural à habitat dispersé",168,9.71098,94.2197
27547,28,27,Saint-Germain-la-Campagne,39.18,6,"Rural à habitat dispersé",871,70.569,91.8979
27548,28,27,Saint-Germain-sur-Avre,217.81,3,"Petites villes",1174,50.0919,95.7332
27550,28,27,Saint-Grégoire-du-Vièvre,34.23,6,"Rural à habitat dispersé",307,35,88.5993
27552,28,27,Saint-Jean-du-Thenney,29.96,7,"Rural à habitat très dispersé",249,35.7172,85.6557
27553,28,27,Saint-Julien-de-la-Liègue,90.36,6,"Rural à habitat dispersé",422,5.20106,98.7675
27554,28,27,"La Chapelle-Longueville",170.31,5,"Bourgs ruraux",3338,154.946,95.3581
27555,28,27,Saint-Laurent-des-Bois,73.87,6,"Rural à habitat dispersé",246,10,95.935
27556,28,27,Saint-Laurent-du-Tencement,23.55,7,"Rural à habitat très dispersé",65,5.15873,92.0635
27557,28,27,Saint-Léger-de-Rôtes,71.83,6,"Rural à habitat dispersé",464,10.2002,97.8017
27558,28,27,Saint-Léger-du-Gennetey,54.74,6,"Rural à habitat dispersé",179,10,94.4134
27560,28,27,Saint-Luc,49.41,6,"Rural à habitat dispersé",251,NULL,NULL
27561,28,27,Saint-Maclou,117.27,5,"Bourgs ruraux",652,15.4553,97.6296
27562,28,27,Saint-Marcel,445.62,4,"Ceintures urbaines",4425,468.036,89.4229
27563,28,27,Saint-Mards-de-Blacarville,93.96,6,"Rural à habitat dispersé",825,54.5971,93.3822
27564,28,27,Saint-Mards-de-Fresne,24.68,6,"Rural à habitat dispersé",333,10.0371,96.9859
27565,28,27,"Le Lesme",25.7,6,"Rural à habitat dispersé",681,50,92.6579
27567,28,27,Sainte-Marie-de-Vatimesnil,38.1,6,"Rural à habitat dispersé",280,5.18245,98.1491
27568,28,27,Sainte-Marthe,28.29,6,"Rural à habitat dispersé",495,10,97.9798
27569,28,27,Saint-Martin-du-Tilleul,47.57,6,"Rural à habitat dispersé",245,39.6761,83.8057
27570,28,27,Saint-Martin-la-Campagne,28.41,6,"Rural à habitat dispersé",100,5,95
27571,28,27,Saint-Martin-Saint-Firmin,52.75,6,"Rural à habitat dispersé",336,10.2003,96.9642
27572,28,27,Saint-Meslin-du-Bosc,184.08,6,"Rural à habitat dispersé",289,5.12411,98.227
27576,28,27,Sainte-Opportune-du-Bosc,80.55,5,"Bourgs ruraux",650,15.3512,97.6383
27577,28,27,Sainte-Opportune-la-Mare,39.94,6,"Rural à habitat dispersé",435,14.9208,96.5699
27578,28,27,Sainte-Marie-d'Attez,22.89,7,"Rural à habitat très dispersé",596,35.5564,94.0342
27579,28,27,Saint-Ouen-de-Pontcheuil,84.62,7,"Rural à habitat très dispersé",99,4.90099,95.0495
27580,28,27,Saint-Ouen-de-Thouberville,383.86,5,"Bourgs ruraux",2426,127.548,94.7425
27582,28,27,Saint-Ouen-du-Tilleul,425.06,4,"Ceintures urbaines",1696,41.1628,97.5729
27584,28,27,Saint-Paul-de-Fourques,69.98,6,"Rural à habitat dispersé",282,NULL,NULL
27586,28,27,Saint-Philbert-sur-Boissey,57.1,6,"Rural à habitat dispersé",173,NULL,NULL
27587,28,27,Saint-Philbert-sur-Risle,60,6,"Rural à habitat dispersé",789,39.6381,94.9762
27589,28,27,Saint-Pierre-de-Bailleul,152.68,6,"Rural à habitat dispersé",968,108.987,88.741
27590,28,27,Saint-Pierre-de-Cernières,20.31,7,"Rural à habitat très dispersé",236,20.5217,91.3043
27591,28,27,Saint-Pierre-de-Cormeilles,34.41,6,"Rural à habitat dispersé",595,35,94.1176
27592,28,27,Saint-Pierre-de-Salerne,35.55,6,"Rural à habitat dispersé",246,30.0011,87.8044
27593,28,27,Saint-Pierre-des-Fleurs,578.49,5,"Bourgs ruraux",1614,50,96.9021
27594,28,27,Saint-Pierre-des-Ifs,44.73,6,"Rural à habitat dispersé",276,5.09049,98.1556
27595,28,27,Saint-Pierre-du-Bosguérard,100.2,5,"Bourgs ruraux",1012,47.46,95.3103
27597,28,27,Saint-Pierre-du-Val,47.83,6,"Rural à habitat dispersé",585,30,94.8718
27598,28,27,Saint-Pierre-du-Vauvray,287.79,4,"Ceintures urbaines",1249,69.4618,94.4386
27599,28,27,Saint-Pierre-la-Garenne,119.24,6,"Rural à habitat dispersé",911,71.6989,92.1296
27601,28,27,Saint-Samson-de-la-Roque,27.6,6,"Rural à habitat dispersé",433,25.116,94.1995
27602,28,27,Saint-Sébastien-de-Morsent,558.28,4,"Ceintures urbaines",5594,445,92.0451
27603,28,27,Saint-Siméon,41.79,6,"Rural à habitat dispersé",313,15.0583,95.189
27604,28,27,Saint-Sulpice-de-Grimbouville,36.34,6,"Rural à habitat dispersé",157,NULL,NULL
27605,28,27,Saint-Sylvestre-de-Cormeilles,24.95,7,"Rural à habitat très dispersé",237,20.6987,91.2664
27606,28,27,Saint-Symphorien,129.1,6,"Rural à habitat dispersé",488,30.3819,93.7742
27608,28,27,Saint-Victor-de-Chrétienville,76.76,6,"Rural à habitat dispersé",446,10,97.7579
27609,28,27,Saint-Victor-d'Épine,42.21,7,"Rural à habitat très dispersé",333,24.5575,92.6254
27610,28,27,Saint-Victor-sur-Avre,8.12,7,"Rural à habitat très dispersé",56,NULL,NULL
27611,28,27,Saint-Vigor,48.78,6,"Rural à habitat dispersé",321,25.3956,92.0886
27612,28,27,Saint-Vincent-des-Bois,62.95,6,"Rural à habitat dispersé",333,24.9086,92.5199
27613,28,27,Saint-Vincent-du-Boulay,57.77,6,"Rural à habitat dispersé",379,30.583,91.9306
27614,28,27,Sancourt,25.19,6,"Rural à habitat dispersé",167,4.82659,97.1098
27615,28,27,Sassey,44.86,6,"Rural à habitat dispersé",192,NULL,NULL
27616,28,27,"La Saussaye",535.41,5,"Bourgs ruraux",1890,105.399,94.4234
27617,28,27,Saussay-la-Campagne,106,6,"Rural à habitat dispersé",530,50,90.566
27618,28,27,Sébécourt,31.76,6,"Rural à habitat dispersé",470,25,94.6809
27620,28,27,Selles,46.09,6,"Rural à habitat dispersé",465,49.7877,89.293
27621,28,27,Serez,26.86,7,"Rural à habitat très dispersé",170,5.21472,96.9325
27622,28,27,Serquigny,162.46,5,"Bourgs ruraux",1852,185.789,89.9682
27623,28,27,Surtauville,111.31,6,"Rural à habitat dispersé",492,25.2633,94.8652
27624,28,27,Surville,154.37,5,"Bourgs ruraux",883,24.3914,97.2377
27625,28,27,Suzay,87.35,6,"Rural à habitat dispersé",359,41.3413,88.4843
27627,28,27,"Le Theil-Nolent",59.61,6,"Rural à habitat dispersé",245,18.7507,92.3466
27629,28,27,Thiberville,224.19,5,"Bourgs ruraux",1789,204.456,88.5715
27630,28,27,Thibouville,36.01,6,"Rural à habitat dispersé",318,14.8598,95.3271
27631,28,27,Thierville,103.33,6,"Rural à habitat dispersé",372,20.0573,94.6083
27632,28,27,"Le Thil",136.56,6,"Rural à habitat dispersé",579,46.4126,91.984
27633,28,27,"Les Thilliers-en-Vexin",315.29,6,"Rural à habitat dispersé",495,29.8793,93.9638
27635,28,27,"Le Thuit",46.69,6,"Rural à habitat dispersé",141,15,89.3617
27638,28,27,"Le Thuit de l'Oison",237.48,5,"Bourgs ruraux",3700,125.964,96.5956
27640,28,27,Tilleul-Dame-Agnès,37.5,6,"Rural à habitat dispersé",192,9.84615,94.8718
27641,28,27,"Le Tilleul-Lambert",44.6,6,"Rural à habitat dispersé",260,10.3586,96.0159
27643,28,27,Tillières-sur-Avre,63.78,5,"Bourgs ruraux",1069,59.166,94.4653
27644,28,27,Tilly,45.78,6,"Rural à habitat dispersé",558,34.8278,93.7585
27645,28,27,Tocqueville,62.5,6,"Rural à habitat dispersé",155,10,93.5484
27646,28,27,"Le Torpt",67.68,6,"Rural à habitat dispersé",446,25.5057,94.2812
27649,28,27,Touffreville,33.05,6,"Rural à habitat dispersé",353,19.9978,94.3349
27650,28,27,Tournedos-Bois-Hubert,58.57,6,"Rural à habitat dispersé",468,20.1724,95.6897
27652,28,27,Tourneville,42.41,6,"Rural à habitat dispersé",310,35.7304,88.4741
27654,28,27,Tourville-la-Campagne,135.55,6,"Rural à habitat dispersé",1121,46.3985,95.861
27655,28,27,Tourville-sur-Pont-Audemer,67.59,6,"Rural à habitat dispersé",730,20,97.2603
27656,28,27,Toutainville,110.63,6,"Rural à habitat dispersé",1311,96.2481,92.6584
27658,28,27,"Le Tremblay-Omonville",66.91,6,"Rural à habitat dispersé",362,16.1146,95.5484
27659,28,27,"La Trinité",41.14,6,"Rural à habitat dispersé",123,NULL,NULL
27660,28,27,"La Trinité-de-Réville",21.26,7,"Rural à habitat très dispersé",237,4.93394,97.9182
27661,28,27,"La Trinité-de-Thouberville",127.63,5,"Bourgs ruraux",425,19.8656,95.3257
27662,28,27,Triqueville,34.81,7,"Rural à habitat très dispersé",330,14.9862,95.4587
27663,28,27,"Le Troncq",36.38,6,"Rural à habitat dispersé",167,25,85.0299
27664,28,27,"Le Tronquay",26.92,6,"Rural à habitat dispersé",513,55,89.2788
27665,28,27,Trouville-la-Haule,62.2,6,"Rural à habitat dispersé",762,50,93.4383
27666,28,27,"La Vacherie",74.05,6,"Rural à habitat dispersé",565,10,98.2301
27667,28,27,Valailles,71.51,6,"Rural à habitat dispersé",384,14.9738,96.1006
27668,28,27,"Le Val-David",103.24,6,"Rural à habitat dispersé",701,40.6377,94.2029
27669,28,27,Valletot,76.17,6,"Rural à habitat dispersé",441,36.4187,91.7418
27670,28,27,Vandrimare,148.3,6,"Rural à habitat dispersé",961,40.1038,95.8269
27671,28,27,Vannecrocq,33.27,7,"Rural à habitat très dispersé",164,5.43046,96.6887
27672,28,27,Vascœuil,48.31,6,"Rural à habitat dispersé",357,30.0298,91.5883
27673,28,27,Vatteville,41.69,6,"Rural à habitat dispersé",178,25.2841,85.7955
27674,28,27,Vaux-sur-Eure,92.07,6,"Rural à habitat dispersé",267,33.806,87.3386
27677,28,27,Venon,81.46,6,"Rural à habitat dispersé",413,10.8369,97.3761
27678,28,27,"Les Ventes",50.36,6,"Rural à habitat dispersé",1040,40.1515,96.1393
27679,28,27,"Verneuil d'Avre et d'Iton",135.96,3,"Petites villes",7614,1446.71,80.9993
27680,28,27,Verneusses,11.95,7,"Rural à habitat très dispersé",193,25.5291,86.7725
27681,28,27,Vernon,679.47,2,"Centres urbains intermédiaires",23727,3429.41,85.5464
27682,28,27,Vesly,54.93,5,"Bourgs ruraux",657,56.5493,91.3928
27683,28,27,Vézillon,113.73,6,"Rural à habitat dispersé",232,NULL,NULL
27684,28,27,"Le Vieil-Évreux",71.82,6,"Rural à habitat dispersé",831,67.0886,91.9268
27685,28,27,"La Vieille-Lyre",33.57,6,"Rural à habitat dispersé",659,49.6983,92.4585
27686,28,27,Vieux-Port,84.21,7,"Rural à habitat très dispersé",48,10,79.1667
27689,28,27,Villegats,97.21,6,"Rural à habitat dispersé",348,20,94.2529
27690,28,27,Villers-en-Vexin,49.44,6,"Rural à habitat dispersé",311,20.0525,93.5523
27691,28,27,Villers-sur-le-Roule,199.77,4,"Ceintures urbaines",863,25.0573,97.0965
27692,28,27,Villettes,23.44,6,"Rural à habitat dispersé",161,9.2,94.2857
27693,28,27,Sylvains-Lès-Moulins,54.27,6,"Rural à habitat dispersé",1296,85.2382,93.423
27694,28,27,Villez-sous-Bailleul,72.02,6,"Rural à habitat dispersé",314,15,95.2229
27695,28,27,Villez-sur-le-Neubourg,58.3,6,"Rural à habitat dispersé",281,24.7132,91.2053
27696,28,27,Villiers-en-Désœuvre,63.62,6,"Rural à habitat dispersé",932,70.3767,92.4489
27697,28,27,Vironvay,84.62,6,"Rural à habitat dispersé",330,10.0304,96.9605
27698,28,27,Vitot,119.19,5,"Bourgs ruraux",559,20.171,96.3916
27699,28,27,Voiscreville,70.41,6,"Rural à habitat dispersé",119,5,95.7983
27700,28,27,Vraiville,106.74,5,"Bourgs ruraux",728,21.9141,96.9898
27701,28,27,Val-de-Reuil,497.69,2,"Centres urbains intermédiaires",12910,1647.23,87.2407
28001,24,28,Abondant,68.68,5,"Bourgs ruraux",2390,132.353,94.4622
28003,24,28,Allainville,26.33,6,"Rural à habitat dispersé",139,NULL,NULL
28004,24,28,Allonnes,30.83,6,"Rural à habitat dispersé",316,5,98.4177
28005,24,28,Alluyes,38.15,6,"Rural à habitat dispersé",747,39.5252,94.7088
28006,24,28,Amilly,91.2,5,"Bourgs ruraux",1825,55,96.9863
28007,24,28,Anet,343.57,3,"Petites villes",2697,270.925,89.9546
28008,24,28,Ardelles,19.81,6,"Rural à habitat dispersé",206,10.2488,95.0249
28009,24,28,Ardelu,17.69,6,"Rural à habitat dispersé",72,5.07042,92.9577
28010,24,28,Argenvilliers,17.71,7,"Rural à habitat très dispersé",325,20,93.8462
28012,24,28,"Commune nouvelle d'Arrou",25.14,6,"Rural à habitat dispersé",3653,413.514,88.6801
28013,24,28,Aunay-sous-Auneau,79.8,5,"Bourgs ruraux",1549,62.5572,95.9614
28014,24,28,Aunay-sous-Crécy,79.05,6,"Rural à habitat dispersé",668,21.1209,96.8382
28015,24,28,Auneau-Bleury-Saint-Symphorien,177.6,5,"Bourgs ruraux",6090,746.877,87.736
28016,24,28,"Les Autels-Villevillon",13,7,"Rural à habitat très dispersé",131,11.1017,91.5254
28018,24,28,Authon-du-Perche,43.11,5,"Bourgs ruraux",1501,235,84.3438
28019,24,28,Baigneaux,17.66,6,"Rural à habitat dispersé",208,14.6479,92.9577
28021,24,28,Bailleau-le-Pin,95.59,5,"Bourgs ruraux",1581,106.637,93.2551
28022,24,28,Bailleau-l'Évêque,57.88,6,"Rural à habitat dispersé",1139,50,95.6102
28023,24,28,Bailleau-Armenonville,78.81,6,"Rural à habitat dispersé",1376,104.498,92.4057
28024,24,28,Barjouville,420,4,"Ceintures urbaines",1722,94.2546,94.5264
28025,24,28,Barmainville,16.77,6,"Rural à habitat dispersé",107,15,85.9813
28026,24,28,Baudreville,18.88,6,"Rural à habitat dispersé",246,15,93.9024
28027,24,28,"La Bazoche-Gouet",32.69,5,"Bourgs ruraux",1224,135.312,88.9451
28028,24,28,Bazoches-en-Dunois,13.92,6,"Rural à habitat dispersé",260,30.2294,88.3733
28029,24,28,Bazoches-les-Hautes,18.73,6,"Rural à habitat dispersé",318,4.93789,98.4472
28030,24,28,Beauche,16.57,7,"Rural à habitat très dispersé",275,35.1846,87.2056
28031,24,28,Beaumont-les-Autels,18.59,6,"Rural à habitat dispersé",390,45.1994,88.4104
28032,24,28,Beauvilliers,14.71,6,"Rural à habitat dispersé",339,51.2085,84.8942
28033,24,28,Belhomert-Guéhouville,72.97,6,"Rural à habitat dispersé",799,70,91.2391
28034,24,28,Berchères-Saint-Germain,32.09,6,"Rural à habitat dispersé",888,52.5981,94.0768
28035,24,28,Berchères-les-Pierres,49.37,5,"Bourgs ruraux",979,80.8264,91.744
28036,24,28,Berchères-sur-Vesgre,70.64,5,"Bourgs ruraux",847,45.4532,94.6336
28037,24,28,Bérou-la-Mulotière,25.3,6,"Rural à habitat dispersé",334,25.2975,92.4259
28038,24,28,Béthonvilliers,9.08,6,"Rural à habitat dispersé",112,23.3201,79.1785
28039,24,28,Béville-le-Comte,83.05,5,"Bourgs ruraux",1671,131.038,92.1581
28040,24,28,Billancelles,27.11,7,"Rural à habitat très dispersé",324,5,98.4568
28041,24,28,Blandainville,20.18,7,"Rural à habitat très dispersé",276,25.7668,90.6642
28045,24,28,Boissy-en-Drouais,37.15,6,"Rural à habitat dispersé",224,15.4128,93.1193
28046,24,28,Boissy-lès-Perche,14.41,6,"Rural à habitat dispersé",485,30.3125,93.75
28047,24,28,Boisville-la-Saint-Père,29.05,6,"Rural à habitat dispersé",724,55,92.4033
28048,24,28,"La Bourdinière-Saint-Loup",36.81,6,"Rural à habitat dispersé",742,30,95.9569
28049,24,28,Boncé,27.85,6,"Rural à habitat dispersé",244,19.9184,91.8367
28050,24,28,Boncourt,71.97,6,"Rural à habitat dispersé",267,5,98.1273
28051,24,28,Bonneval,168.38,5,"Bourgs ruraux",4846,635,86.8964
28052,24,28,Bouglainval,52.96,6,"Rural à habitat dispersé",752,10,98.6702
28053,24,28,"Le Boullay-les-Deux-Églises",18.09,6,"Rural à habitat dispersé",250,20,92
28054,24,28,"Le Boullay-Mivoye",46.15,6,"Rural à habitat dispersé",504,35,93.0556
28055,24,28,"Le Boullay-Thierry",43.51,6,"Rural à habitat dispersé",560,29.8401,94.6714
28056,24,28,Boutigny-Prouais,52.28,6,"Rural à habitat dispersé",1699,146.99,91.3484
28057,24,28,Bouville,37.83,6,"Rural à habitat dispersé",592,40.2616,93.1991
28058,24,28,Bréchamps,65.93,6,"Rural à habitat dispersé",358,20.4315,94.2929
28059,24,28,Brezolles,128.11,5,"Bourgs ruraux",1823,227.681,87.5106
28060,24,28,Briconville,42.01,6,"Rural à habitat dispersé",263,NULL,NULL
28061,24,28,Brou,166.97,5,"Bourgs ruraux",3311,431.177,86.9774
28062,24,28,Broué,74.73,6,"Rural à habitat dispersé",899,112.047,87.5365
28064,24,28,Bû,88.81,5,"Bourgs ruraux",2007,120,94.0209
28065,24,28,Bullainville,16.22,6,"Rural à habitat dispersé",108,14.8624,86.2385
28067,24,28,Cernay,11.41,7,"Rural à habitat très dispersé",90,NULL,NULL
28068,24,28,Challet,42.58,6,"Rural à habitat dispersé",433,9.96296,97.6991
28070,24,28,Champhol,691.81,4,"Ceintures urbaines",3715,152.498,95.8951
28071,24,28,Champrond-en-Gâtine,20.43,6,"Rural à habitat dispersé",688,24.5014,96.4387
