,id_city,city_name,density_degree,density_type,total_pop_2019
475,02085,Bézu-Saint-Germain,5,Bourgs ruraux,1015
476,02086,Bichancourt,5,Bourgs ruraux,1006
477,02087,Bieuxy,7,Rural à habitat très dispersé,34
478,02088,Bièvres,6,Rural à habitat dispersé,92
479,02089,Billy-sur-Aisne,5,Bourgs ruraux,1148
480,02090,Billy-sur-Ourcq,6,Rural à habitat dispersé,207
481,02091,Blanzy-lès-Fismes,6,Rural à habitat dispersé,95
482,02093,Blérancourt,5,Bourgs ruraux,1298
483,02094,Blesmes,4,Ceintures urbaines,464
484,02095,Bohain-en-Vermandois,3,Petites villes,5686
485,02096,Bois-lès-Pargny,6,Rural à habitat dispersé,197
486,02097,Boncourt,6,Rural à habitat dispersé,256
487,02098,Bonneil,6,Rural à habitat dispersé,379
488,02099,Bonnesvalyn,6,Rural à habitat dispersé,221
489,02100,Bony,6,Rural à habitat dispersé,138
490,02101,Bosmont-sur-Serre,6,Rural à habitat dispersé,192
491,02102,Bouconville-Vauclair,6,Rural à habitat dispersé,191
492,02103,Boué,5,Bourgs ruraux,1339
493,02104,Bouffignereux,6,Rural à habitat dispersé,99
494,02105,Bouresches,6,Rural à habitat dispersé,196
495,02106,Bourg-et-Comin,5,Bourgs ruraux,810
496,02107,Bourguignon-sous-Coucy,6,Rural à habitat dispersé,107
497,02108,Bourguignon-sous-Montbavin,6,Rural à habitat dispersé,159
498,02109,La Bouteille,7,Rural à habitat très dispersé,475
499,02110,Braine,5,Bourgs ruraux,2235
500,02111,Brancourt-en-Laonnois,6,Rural à habitat dispersé,721
501,02112,Brancourt-le-Grand,6,Rural à habitat dispersé,553
502,02114,Brasles,4,Ceintures urbaines,1563
503,02115,Braye-en-Laonnois,6,Rural à habitat dispersé,190
504,02116,Braye-en-Thiérache,6,Rural à habitat dispersé,147
505,02117,Bray-Saint-Christophe,7,Rural à habitat très dispersé,68
506,02118,Braye,6,Rural à habitat dispersé,129
507,02119,Brécy,6,Rural à habitat dispersé,327
508,02120,Brenelle,6,Rural à habitat dispersé,196
509,02121,Breny,6,Rural à habitat dispersé,240
510,02122,Brie,7,Rural à habitat très dispersé,54
511,02123,Brissay-Choigny,6,Rural à habitat dispersé,301
512,02124,Brissy-Hamégicourt,5,Bourgs ruraux,651
513,02125,Brumetz,6,Rural à habitat dispersé,193
514,02126,Brunehamel,6,Rural à habitat dispersé,455
515,02127,Bruyères-sur-Fère,6,Rural à habitat dispersé,192
516,02128,Bruyères-et-Montbérault,5,Bourgs ruraux,1475
517,02129,Bruys,7,Rural à habitat très dispersé,18
518,02130,Bucilly,6,Rural à habitat dispersé,194
519,02131,Bucy-le-Long,5,Bourgs ruraux,1861
520,02132,Bucy-lès-Cerny,6,Rural à habitat dispersé,194
521,02133,Bucy-lès-Pierrepont,6,Rural à habitat dispersé,404
522,02134,Buire,3,Petites villes,862
523,02135,Buironfosse,5,Bourgs ruraux,1157
524,02136,Burelles,6,Rural à habitat dispersé,128
525,02137,Bussiares,6,Rural à habitat dispersé,160
526,02138,Buzancy,6,Rural à habitat dispersé,200
527,02139,Caillouël-Crépigny,6,Rural à habitat dispersé,442
528,02140,Camelin,6,Rural à habitat dispersé,456
529,02141,La Capelle,5,Bourgs ruraux,1778
530,02142,Castres,6,Rural à habitat dispersé,253
531,02143,Le Catelet,6,Rural à habitat dispersé,185
532,02144,Caulaincourt,6,Rural à habitat dispersé,144
533,02145,Caumont,6,Rural à habitat dispersé,545
534,02146,Celles-lès-Condé,6,Rural à habitat dispersé,94
535,02148,Celles-sur-Aisne,6,Rural à habitat dispersé,255
536,02149,Cerizy,7,Rural à habitat très dispersé,62
537,02150,Cerny-en-Laonnois,6,Rural à habitat dispersé,63
538,02151,Cerny-lès-Bucy,6,Rural à habitat dispersé,116
539,02152,Cerseuil,7,Rural à habitat très dispersé,89
540,02153,Cessières-Suzy,6,Rural à habitat dispersé,764
541,02154,Chacrise,6,Rural à habitat dispersé,365
542,02155,Chaillevois,6,Rural à habitat dispersé,166
543,02156,Chalandry,6,Rural à habitat dispersé,257
544,02157,Chambry,4,Ceintures urbaines,836
545,02158,Chamouille,6,Rural à habitat dispersé,273
546,02159,Champs,6,Rural à habitat dispersé,295
547,02160,Chaourse,6,Rural à habitat dispersé,544
548,02162,La Chapelle-sur-Chézy,6,Rural à habitat dispersé,291
549,02163,Charly-sur-Marne,3,Petites villes,2585
550,02164,Le Charmel,6,Rural à habitat dispersé,325
551,02165,Charmes,4,Ceintures urbaines,1654
552,02166,Chartèves,6,Rural à habitat dispersé,356
553,02167,Chassemy,5,Bourgs ruraux,890
554,02168,Château-Thierry,2,Centres urbains intermédiaires,15254
555,02169,Châtillon-lès-Sons,6,Rural à habitat dispersé,84
556,02170,Châtillon-sur-Oise,6,Rural à habitat dispersé,125
557,02171,Chaudardes,6,Rural à habitat dispersé,88
558,02172,Chaudun,6,Rural à habitat dispersé,252
559,02173,Chauny,2,Centres urbains intermédiaires,11653
560,02174,Chavignon,6,Rural à habitat dispersé,829
561,02175,Chavigny,6,Rural à habitat dispersé,161
562,02176,Chavonne,6,Rural à habitat dispersé,206
563,02177,Chérêt,6,Rural à habitat dispersé,139
564,02178,Chermizy-Ailles,6,Rural à habitat dispersé,106
565,02179,Chéry-Chartreuve,6,Rural à habitat dispersé,385
566,02180,Chéry-lès-Pouilly,6,Rural à habitat dispersé,721
567,02181,Chéry-lès-Rozoy,6,Rural à habitat dispersé,79
568,02182,Chevennes,6,Rural à habitat dispersé,117
569,02183,Chevregny,6,Rural à habitat dispersé,185
570,02184,Chevresis-Monceau,6,Rural à habitat dispersé,351
571,02185,Chézy-en-Orxois,6,Rural à habitat dispersé,390
572,02186,Chézy-sur-Marne,5,Bourgs ruraux,1351
573,02187,Chierry,4,Ceintures urbaines,1134
574,02188,Chigny,6,Rural à habitat dispersé,147
575,02189,Chivres-en-Laonnois,6,Rural à habitat dispersé,350
576,02190,Chivres-Val,5,Bourgs ruraux,518
577,02191,Chivy-lès-Étouvelles,6,Rural à habitat dispersé,523
578,02192,Chouy,6,Rural à habitat dispersé,371
579,02193,Cierges,6,Rural à habitat dispersé,65
580,02194,Cilly,6,Rural à habitat dispersé,186
581,02195,Ciry-Salsogne,6,Rural à habitat dispersé,910
582,02196,Clacy-et-Thierret,5,Bourgs ruraux,311
583,02197,Clairfontaine,6,Rural à habitat dispersé,535
584,02198,Clamecy,6,Rural à habitat dispersé,228
585,02199,Clastres,5,Bourgs ruraux,601
586,02200,Clermont-les-Fermes,6,Rural à habitat dispersé,106
587,02201,Cœuvres-et-Valsery,6,Rural à habitat dispersé,441
588,02203,Coincy,5,Bourgs ruraux,1282
589,02204,Coingt,7,Rural à habitat très dispersé,65
590,02205,Colligis-Crandelain,6,Rural à habitat dispersé,229
591,02206,Colonfay,6,Rural à habitat dispersé,76
592,02207,Commenchon,6,Rural à habitat dispersé,216
593,02208,Concevreux,6,Rural à habitat dispersé,267
594,02209,Condé-en-Brie,6,Rural à habitat dispersé,708
595,02210,Condé-sur-Aisne,6,Rural à habitat dispersé,364
596,02211,Condé-sur-Suippe,6,Rural à habitat dispersé,294
597,02212,Condren,4,Ceintures urbaines,708
598,02213,Connigis,6,Rural à habitat dispersé,343
599,02214,Contescourt,7,Rural à habitat très dispersé,61
600,02215,Corbeny,5,Bourgs ruraux,841
601,02216,Corcy,6,Rural à habitat dispersé,294
602,02217,Coucy-le-Château-Auffrique,6,Rural à habitat dispersé,992
603,02218,Coucy-lès-Eppes,6,Rural à habitat dispersé,628
604,02219,Coucy-la-Ville,6,Rural à habitat dispersé,200
605,02220,Coulonges-Cohan,6,Rural à habitat dispersé,436
606,02221,Coupru,6,Rural à habitat dispersé,152
607,02222,Courbes,7,Rural à habitat très dispersé,32
608,02223,Courboin,7,Rural à habitat très dispersé,301
609,02224,Courcelles-sur-Vesle,6,Rural à habitat dispersé,346
610,02225,Courchamps,6,Rural à habitat dispersé,84
611,02226,Courmelles,4,Ceintures urbaines,1863
612,02227,Courmont,6,Rural à habitat dispersé,120
613,02228,Courtemont-Varennes,6,Rural à habitat dispersé,339
614,02229,Courtrizy-et-Fussigny,6,Rural à habitat dispersé,71
615,02230,Couvrelles,6,Rural à habitat dispersé,186
616,02231,Couvron-et-Aumencourt,5,Bourgs ruraux,941
617,02232,Coyolles,6,Rural à habitat dispersé,362
618,02233,Cramaille,6,Rural à habitat dispersé,145
619,02234,Craonne,6,Rural à habitat dispersé,83
620,02235,Craonnelle,6,Rural à habitat dispersé,115
621,02236,Crécy-au-Mont,6,Rural à habitat dispersé,330
622,02237,Crécy-sur-Serre,5,Bourgs ruraux,1502
623,02238,Crépy,5,Bourgs ruraux,1816
624,02239,Crézancy,5,Bourgs ruraux,1244
625,02240,Croix-Fonsomme,6,Rural à habitat dispersé,218
626,02241,La Croix-sur-Ourcq,6,Rural à habitat dispersé,96
627,02242,Crouttes-sur-Marne,5,Bourgs ruraux,641
628,02243,Crouy,4,Ceintures urbaines,2923
629,02244,Crupilly,7,Rural à habitat très dispersé,63
630,02245,Cuffies,4,Ceintures urbaines,1805
631,02246,Cugny,6,Rural à habitat dispersé,611
632,02248,Cuirieux,6,Rural à habitat dispersé,156
633,02249,Cuiry-Housse,6,Rural à habitat dispersé,100
634,02250,Cuiry-lès-Chaudardes,6,Rural à habitat dispersé,73
635,02251,Cuiry-lès-Iviers,7,Rural à habitat très dispersé,27
636,02252,Cuissy-et-Geny,6,Rural à habitat dispersé,71
637,02253,Cuisy-en-Almont,6,Rural à habitat dispersé,358
638,02254,Cutry,6,Rural à habitat dispersé,129
639,02255,Cys-la-Commune,6,Rural à habitat dispersé,153
640,02256,Dagny-Lambercy,6,Rural à habitat dispersé,129
641,02257,Dallon,6,Rural à habitat dispersé,437
642,02258,Dammard,6,Rural à habitat dispersé,370
643,02259,Dampleux,6,Rural à habitat dispersé,392
644,02260,Danizy,4,Ceintures urbaines,650
645,02261,Dercy,6,Rural à habitat dispersé,391
646,02262,Deuillet,6,Rural à habitat dispersé,211
647,02263,Dhuizel,7,Rural à habitat très dispersé,112
648,02264,Dizy-le-Gros,5,Bourgs ruraux,730
649,02265,Dohis,6,Rural à habitat dispersé,99
650,02266,Dolignon,7,Rural à habitat très dispersé,46
651,02267,Dommiers,6,Rural à habitat dispersé,292
652,02268,Domptin,6,Rural à habitat dispersé,647
653,02269,Dorengt,6,Rural à habitat dispersé,155
654,02270,Douchy,6,Rural à habitat dispersé,164
655,02271,Dravegny,6,Rural à habitat dispersé,130
656,02272,Droizy,6,Rural à habitat dispersé,78
657,02273,Dury,6,Rural à habitat dispersé,207
658,02274,Ébouleau,6,Rural à habitat dispersé,195
659,02275,Effry,6,Rural à habitat dispersé,319
660,02276,Englancourt,7,Rural à habitat très dispersé,117
661,02277,Épagny,6,Rural à habitat dispersé,342
662,02278,Éparcy,7,Rural à habitat très dispersé,28
663,02279,Épaux-Bézu,6,Rural à habitat dispersé,553
664,02280,Épieds,6,Rural à habitat dispersé,409
665,02281,L'Épine-aux-Bois,6,Rural à habitat dispersé,256
666,02282,Eppes,6,Rural à habitat dispersé,427
667,02283,Erlon,6,Rural à habitat dispersé,287
668,02284,Erloy,6,Rural à habitat dispersé,102
669,02286,Esquéhéries,6,Rural à habitat dispersé,867
670,02287,Essigny-le-Grand,5,Bourgs ruraux,1048
671,02288,Essigny-le-Petit,6,Rural à habitat dispersé,347
672,02289,Essises,6,Rural à habitat dispersé,411
673,02290,Essômes-sur-Marne,4,Ceintures urbaines,2745
674,02291,Estrées,6,Rural à habitat dispersé,410
675,02292,Étampes-sur-Marne,4,Ceintures urbaines,1305
676,02293,Étaves-et-Bocquiaux,6,Rural à habitat dispersé,553
677,02294,Étouvelles,6,Rural à habitat dispersé,207
678,02295,Étréaupont,6,Rural à habitat dispersé,853
679,02296,Étreillers,5,Bourgs ruraux,1197
680,02297,Étrépilly,6,Rural à habitat dispersé,121
681,02298,Étreux,5,Bourgs ruraux,1420
682,02299,Évergnicourt,6,Rural à habitat dispersé,546
683,02302,Faverolles,6,Rural à habitat dispersé,321
684,02303,Fayet,4,Ceintures urbaines,680
685,02304,La Fère,4,Ceintures urbaines,2838
686,02305,Fère-en-Tardenois,5,Bourgs ruraux,3001
687,02306,La Ferté-Chevresis,6,Rural à habitat dispersé,510
688,02307,La Ferté-Milon,5,Bourgs ruraux,2060
689,02308,Fesmy-le-Sart,6,Rural à habitat dispersé,476
690,02309,Festieux,5,Bourgs ruraux,671
691,02310,Fieulaine,6,Rural à habitat dispersé,248
692,02311,Filain,6,Rural à habitat dispersé,120
693,02312,La Flamengrie,6,Rural à habitat dispersé,1100
694,02313,Flavigny-le-Grand-et-Beaurain,6,Rural à habitat dispersé,444
695,02315,Flavy-le-Martel,5,Bourgs ruraux,1669
696,02316,Fleury,6,Rural à habitat dispersé,128
697,02317,Fluquières,6,Rural à habitat dispersé,218
698,02318,Folembray,5,Bourgs ruraux,1381
699,02319,Fonsomme,6,Rural à habitat dispersé,490
700,02320,Fontaine-lès-Clercs,6,Rural à habitat dispersé,237
701,02321,Fontaine-lès-Vervins,6,Rural à habitat dispersé,901
702,02322,Fontaine-Notre-Dame,6,Rural à habitat dispersé,386
703,02323,Fontaine-Uterte,6,Rural à habitat dispersé,134
704,02324,Fontenelle,6,Rural à habitat dispersé,281
705,02326,Fontenoy,6,Rural à habitat dispersé,470
706,02327,Foreste,7,Rural à habitat très dispersé,163
707,02328,Fossoy,6,Rural à habitat dispersé,513
708,02329,Fourdrain,6,Rural à habitat dispersé,425
709,02330,Francilly-Selency,5,Bourgs ruraux,530
710,02331,Franqueville,6,Rural à habitat dispersé,110
711,02332,Fresnes-en-Tardenois,6,Rural à habitat dispersé,265
712,02333,Fresnes-sous-Coucy,6,Rural à habitat dispersé,164
713,02334,Fresnoy-le-Grand,5,Bourgs ruraux,2958
714,02335,Fressancourt,6,Rural à habitat dispersé,183
715,02336,Frières-Faillouël,6,Rural à habitat dispersé,983
716,02337,Froidestrées,7,Rural à habitat très dispersé,168
717,02338,Froidmont-Cohartille,6,Rural à habitat dispersé,252
718,02339,Gandelu,6,Rural à habitat dispersé,690
719,02340,Gauchy,4,Ceintures urbaines,5235
720,02341,Gercy,6,Rural à habitat dispersé,268
721,02342,Gergny,6,Rural à habitat dispersé,134
722,02343,Germaine,6,Rural à habitat dispersé,81
723,02345,Gibercourt,7,Rural à habitat très dispersé,41
724,02346,Gizy,6,Rural à habitat dispersé,664
725,02347,Gland,6,Rural à habitat dispersé,444
726,02349,Goudelancourt-lès-Berrieux,6,Rural à habitat dispersé,56
727,02350,Goudelancourt-lès-Pierrepont,6,Rural à habitat dispersé,136
728,02351,Goussancourt,6,Rural à habitat dispersé,113
729,02352,Gouy,6,Rural à habitat dispersé,560
730,02353,Grandlup-et-Fay,6,Rural à habitat dispersé,287
731,02354,Grandrieux,6,Rural à habitat dispersé,80
732,02355,Gricourt,5,Bourgs ruraux,953
733,02356,Grisolles,6,Rural à habitat dispersé,240
734,02357,Gronard,6,Rural à habitat dispersé,71
735,02358,Grougis,6,Rural à habitat dispersé,333
736,02359,Grugies,4,Ceintures urbaines,1301
737,02360,Villeneuve-sur-Aisne,5,Bourgs ruraux,2751
738,02361,Guise,5,Bourgs ruraux,4645
739,02362,Guivry,6,Rural à habitat dispersé,238
740,02363,Guny,6,Rural à habitat dispersé,390
741,02364,Guyencourt,6,Rural à habitat dispersé,258
742,02366,Hannapes,6,Rural à habitat dispersé,324
743,02367,Happencourt,6,Rural à habitat dispersé,130
744,02368,Haramont,6,Rural à habitat dispersé,574
745,02369,Harcigny,6,Rural à habitat dispersé,242
746,02370,Hargicourt,6,Rural à habitat dispersé,610
747,02371,Harly,4,Ceintures urbaines,1578
748,02372,Hartennes-et-Taux,6,Rural à habitat dispersé,347
749,02373,Hary,6,Rural à habitat dispersé,197
750,02374,Lehaucourt,5,Bourgs ruraux,861
751,02375,Hautevesnes,6,Rural à habitat dispersé,159
752,02376,Hauteville,6,Rural à habitat dispersé,174
753,02377,Haution,6,Rural à habitat dispersé,135
754,02378,La Hérie,6,Rural à habitat dispersé,129
755,02379,Le Hérie-la-Viéville,6,Rural à habitat dispersé,209
756,02380,Hinacourt,7,Rural à habitat très dispersé,24
757,02381,Hirson,3,Petites villes,8710
758,02382,Holnon,5,Bourgs ruraux,1367
759,02383,Homblières,5,Bourgs ruraux,1452
760,02384,Houry,6,Rural à habitat dispersé,56
761,02385,Housset,6,Rural à habitat dispersé,160
762,02386,Iron,6,Rural à habitat dispersé,225
763,02387,Itancourt,5,Bourgs ruraux,1015
764,02388,Iviers,6,Rural à habitat dispersé,225
765,02389,Jaulgonne,6,Rural à habitat dispersé,659
766,02390,Jeancourt,6,Rural à habitat dispersé,264
767,02391,Jeantes,7,Rural à habitat très dispersé,206
768,02392,Joncourt,6,Rural à habitat dispersé,311
769,02393,Jouaignes,6,Rural à habitat dispersé,141
770,02395,Jumencourt,6,Rural à habitat dispersé,141
771,02396,Jumigny,6,Rural à habitat dispersé,64
772,02397,Jussy,5,Bourgs ruraux,1252
773,02398,Juvigny,6,Rural à habitat dispersé,284
774,02399,Juvincourt-et-Damary,6,Rural à habitat dispersé,607
775,02400,Laffaux,6,Rural à habitat dispersé,148
776,02401,Laigny,7,Rural à habitat très dispersé,194
777,02402,Lanchy,7,Rural à habitat très dispersé,37
778,02403,Landifay-et-Bertaignemont,6,Rural à habitat dispersé,260
779,02404,Landouzy-la-Cour,6,Rural à habitat dispersé,190
780,02405,Landouzy-la-Ville,6,Rural à habitat dispersé,535
781,02406,Landricourt,6,Rural à habitat dispersé,132
782,02407,Laniscourt,6,Rural à habitat dispersé,199
783,02408,Laon,2,Centres urbains intermédiaires,24304
784,02409,Lappion,6,Rural à habitat dispersé,268
785,02410,Largny-sur-Automne,6,Rural à habitat dispersé,244
786,02411,Latilly,6,Rural à habitat dispersé,203
787,02412,Launoy,6,Rural à habitat dispersé,100
788,02413,Laval-en-Laonnois,6,Rural à habitat dispersé,244
789,02414,Lavaqueresse,6,Rural à habitat dispersé,201
790,02415,Laversine,6,Rural à habitat dispersé,160
791,02416,Lemé,6,Rural à habitat dispersé,420
792,02417,Lempire,6,Rural à habitat dispersé,116
793,02418,Lerzy,6,Rural à habitat dispersé,223
794,02419,Leschelle,7,Rural à habitat très dispersé,269
795,02420,Lesdins,6,Rural à habitat dispersé,829
796,02421,Lesges,6,Rural à habitat dispersé,106
797,02422,Lesquielles-Saint-Germain,6,Rural à habitat dispersé,805
798,02423,Leuilly-sous-Coucy,6,Rural à habitat dispersé,422
799,02424,Leury,6,Rural à habitat dispersé,104
800,02425,Leuze,6,Rural à habitat dispersé,172
801,02426,Levergies,6,Rural à habitat dispersé,540
802,02427,Lhuys,6,Rural à habitat dispersé,138
803,02428,Licy-Clignon,6,Rural à habitat dispersé,74
804,02429,Lierval,7,Rural à habitat très dispersé,122
805,02430,Liesse-Notre-Dame,5,Bourgs ruraux,1281
806,02431,Liez,6,Rural à habitat dispersé,383
807,02432,Limé,6,Rural à habitat dispersé,189
808,02433,Lislet,5,Bourgs ruraux,221
809,02435,Logny-lès-Aubenton,7,Rural à habitat très dispersé,79
810,02438,Longpont,6,Rural à habitat dispersé,249
811,02439,Les Septvallons,6,Rural à habitat dispersé,1177
812,02440,Lor,6,Rural à habitat dispersé,138
813,02441,Louâtre,7,Rural à habitat très dispersé,188
814,02442,Loupeigne,6,Rural à habitat dispersé,90
815,02443,Lucy-le-Bocage,6,Rural à habitat dispersé,203
816,02444,Lugny,6,Rural à habitat dispersé,121
817,02445,Luzoir,6,Rural à habitat dispersé,282
818,02446,Ly-Fontaine,6,Rural à habitat dispersé,118
819,02447,Maast-et-Violaine,6,Rural à habitat dispersé,147
820,02448,Mâchecourt,6,Rural à habitat dispersé,121
821,02449,Macogny,7,Rural à habitat très dispersé,66
822,02450,Macquigny,6,Rural à habitat dispersé,366
823,02451,Magny-la-Fosse,6,Rural à habitat dispersé,124
824,02452,Maissemy,6,Rural à habitat dispersé,236
825,02453,Maizy,6,Rural à habitat dispersé,404
826,02454,La Malmaison,6,Rural à habitat dispersé,404
827,02455,Malzy,6,Rural à habitat dispersé,204
828,02456,Manicamp,6,Rural à habitat dispersé,299
829,02457,Marchais,6,Rural à habitat dispersé,404
830,02458,Dhuys et Morin-en-Brie,7,Rural à habitat très dispersé,820
831,02459,Marcy,6,Rural à habitat dispersé,161
832,02460,Marcy-sous-Marle,6,Rural à habitat dispersé,201
833,02461,Marest-Dampcourt,6,Rural à habitat dispersé,383
834,02462,Mareuil-en-Dôle,6,Rural à habitat dispersé,231
835,02463,Marfontaine,6,Rural à habitat dispersé,89
836,02464,Margival,6,Rural à habitat dispersé,365
837,02465,Marigny-en-Orxois,6,Rural à habitat dispersé,513
838,02466,Marizy-Sainte-Geneviève,6,Rural à habitat dispersé,133
839,02467,Marizy-Saint-Mard,7,Rural à habitat très dispersé,51
840,02468,Marle,5,Bourgs ruraux,2235
841,02469,Marly-Gomont,6,Rural à habitat dispersé,485
842,02470,Martigny,7,Rural à habitat très dispersé,435
843,02471,Martigny-Courpierre,6,Rural à habitat dispersé,135
844,02472,Mauregny-en-Haye,6,Rural à habitat dispersé,409
845,02473,Mayot,6,Rural à habitat dispersé,215
846,02474,Mennessis,6,Rural à habitat dispersé,392
847,02476,Mennevret,6,Rural à habitat dispersé,669
